               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 325,            0.013749,           0.0044057,                   0,             0.82915,                   1,             0.92375,             0.74915,            0.016075,           0.0031598,                   0,           0.0092363,           0.0092363,           0.0092363
                 326,            0.014606,           0.0064003,                   0,             0.77234,                   1,             0.88246,             0.71557,            0.016794,           0.0032653,                   0,           0.0092339,           0.0092339,           0.0092339
                 327,            0.015084,           0.0043389,                   0,             0.77271,                   1,             0.90246,             0.75591,            0.016101,           0.0031928,                   0,           0.0092316,           0.0092316,           0.0092316
                 328,             0.01662,           0.0049303,                   0,             0.77315,                   1,             0.86246,              0.7151,            0.015176,           0.0030711,                   0,           0.0092292,           0.0092292,           0.0092292
                 329,            0.014844,           0.0056515,                   0,             0.77778,                   1,             0.92375,             0.78178,            0.014347,           0.0027915,                   0,           0.0092269,           0.0092269,           0.0092269
                 330,            0.014563,           0.0044026,                   0,             0.80865,                   1,             0.92375,             0.74348,            0.017442,           0.0029212,                   0,           0.0092245,           0.0092245,           0.0092245
                 331,            0.016948,           0.0045025,                   0,             0.84971,                   1,              0.9425,              0.7312,            0.019051,           0.0028326,                   0,           0.0092221,           0.0092221,           0.0092221
                 332,            0.015463,           0.0084505,                   0,             0.87404,                   1,              0.9775,             0.80075,            0.015052,           0.0026323,                   0,           0.0092198,           0.0092198,           0.0092198
                 333,            0.014032,           0.0039844,                   0,             0.83217,                   1,              0.9425,             0.74414,            0.014413,           0.0028777,                   0,           0.0092174,           0.0092174,           0.0092174
                 334,            0.012991,            0.003932,                   0,             0.84988,                   1,                0.96,             0.80503,            0.014622,           0.0030703,                   0,           0.0092151,           0.0092151,           0.0092151
                 335,            0.015748,           0.0046178,                   0,             0.87213,             0.97701,                0.96,             0.76419,            0.015426,           0.0032798,                   0,           0.0092127,           0.0092127,           0.0092127
                 336,            0.014815,           0.0039837,                   0,             0.84749,                   1,                0.96,             0.81389,            0.014013,           0.0030123,                   0,           0.0092104,           0.0092104,           0.0092104
                 337,            0.013763,           0.0037173,                   0,             0.85395,                   1,              0.9775,             0.81129,            0.015463,           0.0028769,                   0,            0.009208,            0.009208,            0.009208
                 338,            0.017312,           0.0049655,                   0,             0.87073,             0.96585,              0.9775,             0.78348,             0.01584,           0.0030796,                   0,           0.0092056,           0.0092056,           0.0092056
                 339,            0.015314,           0.0040014,                   0,             0.87217,             0.97734,             0.92375,             0.75464,            0.015687,           0.0032113,                   0,           0.0092033,           0.0092033,           0.0092033
                 340,            0.014777,           0.0046631,                   0,             0.87312,             0.98496,             0.90625,             0.67437,            0.018263,           0.0034877,                   0,           0.0092009,           0.0092009,           0.0092009
                 341,            0.015184,            0.003511,                   0,             0.87327,                   1,             0.92375,             0.70353,            0.018468,           0.0032637,                   0,           0.0091986,           0.0091986,           0.0091986
                 342,            0.013388,           0.0037627,                   0,             0.86225,                   1,              0.9775,             0.77155,            0.018512,           0.0030079,                   0,           0.0091962,           0.0091962,           0.0091962
                 343,            0.017652,           0.0035871,                   0,             0.83613,                   1,              0.9775,             0.71821,            0.017973,            0.003165,                   0,           0.0091939,           0.0091939,           0.0091939
                 344,            0.013707,            0.003879,                   0,             0.89413,                   1,               0.995,             0.78112,            0.014829,           0.0029849,                   0,           0.0091915,           0.0091915,           0.0091915
                 345,            0.013196,           0.0040169,                   0,             0.93472,                   1,               0.995,             0.80877,            0.013828,            0.002588,                   0,           0.0091891,           0.0091891,           0.0091891
                 346,            0.016347,           0.0057799,                   0,             0.94212,                   1,               0.995,             0.77585,            0.016172,           0.0026585,                   0,           0.0091868,           0.0091868,           0.0091868
                 347,            0.016569,           0.0034671,                   0,             0.96712,                   1,               0.995,             0.84519,            0.013844,            0.002449,                   0,           0.0091844,           0.0091844,           0.0091844
                 348,            0.013219,           0.0039515,                   0,             0.97672,                   1,               0.995,             0.77339,            0.016397,           0.0023209,                   0,           0.0091821,           0.0091821,           0.0091821
                 349,            0.016004,           0.0041331,                   0,              0.9866,                   1,               0.995,             0.82135,            0.015524,           0.0024284,                   0,           0.0091797,           0.0091797,           0.0091797
                 350,            0.012379,           0.0055696,                   0,             0.86145,                   1,              0.9775,             0.80228,            0.014929,           0.0026964,                   0,           0.0091774,           0.0091774,           0.0091774
                 351,            0.013616,           0.0047399,                   0,             0.95564,             0.85714,             0.96389,             0.78539,            0.017184,           0.0030526,                   0,            0.009175,            0.009175,            0.009175
                 352,            0.013127,           0.0031991,                   0,             0.99017,             0.85714,             0.96389,             0.81833,            0.015588,           0.0027399,                   0,           0.0091726,           0.0091726,           0.0091726
                 353,             0.01439,           0.0056624,                   0,             0.86017,             0.85714,              0.9775,             0.80463,            0.017156,           0.0025731,                   0,           0.0091703,           0.0091703,           0.0091703
                 354,            0.014531,           0.0050313,                   0,             0.83827,                   1,              0.9775,              0.8456,             0.01357,           0.0024385,                   0,           0.0091679,           0.0091679,           0.0091679
                 355,            0.013113,           0.0035832,                   0,             0.84573,                   1,              0.9775,             0.80463,            0.015307,           0.0023986,                   0,           0.0091656,           0.0091656,           0.0091656
                 356,            0.014006,           0.0040722,                   0,             0.79912,                   1,                0.96,             0.80881,            0.012646,           0.0026335,                   0,           0.0091632,           0.0091632,           0.0091632
                 357,            0.014449,           0.0044596,                   0,             0.77643,             0.99304,             0.90944,             0.76965,            0.013861,             0.00369,                   0,           0.0091609,           0.0091609,           0.0091609
                 358,            0.014429,           0.0065761,                   0,             0.77622,             0.99198,             0.87167,             0.74911,            0.013736,           0.0038455,                   0,           0.0091585,           0.0091585,           0.0091585
                 359,            0.013843,           0.0055906,                   0,             0.77339,                   1,             0.92389,             0.78657,            0.015105,           0.0028777,                   0,           0.0091561,           0.0091561,           0.0091561
                 360,            0.014309,           0.0053016,                   0,             0.77301,                   1,             0.96389,             0.79592,            0.015092,           0.0026702,                   0,           0.0091538,           0.0091538,           0.0091538
                 361,            0.015336,           0.0048773,                   0,             0.77304,                   1,             0.94389,              0.7813,             0.01592,            0.002756,                   0,           0.0091514,           0.0091514,           0.0091514
                 362,            0.013028,            0.003584,                   0,             0.77716,                   1,                0.96,             0.80232,             0.01483,           0.0026799,                   0,           0.0091491,           0.0091491,           0.0091491
                 363,            0.014276,           0.0055837,                   0,             0.85901,                   1,              0.9775,             0.83744,            0.015096,           0.0027754,                   0,           0.0091467,           0.0091467,           0.0091467
                 364,            0.013867,           0.0041958,                   0,              0.8722,                   1,              0.9775,             0.80172,            0.016083,           0.0029196,                   0,           0.0091444,           0.0091444,           0.0091444
                 365,            0.015763,           0.0036074,                   0,             0.94197,                   1,               0.995,             0.87926,            0.014417,           0.0028144,                   0,            0.009142,            0.009142,            0.009142
                 366,            0.015671,           0.0049749,                   0,              0.8312,                   1,              0.9775,             0.86333,            0.015052,           0.0027214,                   0,           0.0091396,           0.0091396,           0.0091396
                 367,            0.012489,           0.0043486,                   0,             0.98429,                   1,               0.995,              0.8406,             0.01531,           0.0026194,                   0,           0.0091373,           0.0091373,           0.0091373
                 368,            0.012019,           0.0035468,                   0,                   1,             0.99688,               0.995,              0.8614,            0.015181,           0.0025235,                   0,           0.0091349,           0.0091349,           0.0091349
                 369,            0.012281,           0.0044025,                   0,             0.97592,                   1,               0.995,             0.82014,            0.015716,           0.0025646,                   0,           0.0091326,           0.0091326,           0.0091326
                 370,            0.010112,            0.003566,                   0,             0.98497,                   1,               0.995,             0.83711,            0.015162,           0.0026255,                   0,           0.0091302,           0.0091302,           0.0091302
                 371,            0.015678,           0.0047592,                   0,             0.93517,                   1,               0.995,             0.86671,            0.013551,           0.0025247,                   0,           0.0091279,           0.0091279,           0.0091279
                 372,            0.012198,           0.0039469,                   0,             0.86269,                   1,               0.995,             0.82955,            0.014095,           0.0025884,                   0,           0.0091255,           0.0091255,           0.0091255
                 373,            0.015277,           0.0050261,                   0,             0.85785,                   1,               0.995,             0.85095,            0.013828,           0.0025364,                   0,           0.0091231,           0.0091231,           0.0091231
                 374,            0.012616,           0.0039488,                   0,                   1,             0.95641,               0.995,             0.78126,            0.016341,           0.0022632,                   0,           0.0091208,           0.0091208,           0.0091208
                 375,            0.021202,           0.0054838,                   0,                   1,             0.98327,               0.995,             0.82279,            0.015252,           0.0020445,                   0,           0.0091184,           0.0091184,           0.0091184
                 376,             0.01456,           0.0053731,                   0,             0.96674,                   1,               0.995,              0.7853,            0.015675,            0.002264,                   0,           0.0091161,           0.0091161,           0.0091161
                 377,            0.013674,           0.0039175,                   0,             0.84828,                   1,              0.9775,             0.78871,            0.015422,           0.0024703,                   0,           0.0091137,           0.0091137,           0.0091137
                 378,              0.0128,           0.0038266,                   0,             0.86339,                   1,              0.9775,             0.82855,            0.015361,           0.0027395,                   0,           0.0091114,           0.0091114,           0.0091114
                 379,             0.01349,           0.0033204,                   0,             0.86718,                   1,                0.96,             0.76641,            0.015587,           0.0027556,                   0,            0.009109,            0.009109,            0.009109
                 380,            0.013856,           0.0033012,                   0,              0.8496,                   1,              0.9775,             0.76696,            0.015391,           0.0026255,                   0,           0.0091066,           0.0091066,           0.0091066
                 381,            0.014524,            0.003853,                   0,             0.84505,                   1,              0.9775,             0.84782,            0.014948,           0.0026122,                   0,           0.0091043,           0.0091043,           0.0091043
                 382,             0.01512,           0.0043853,                   0,             0.84503,                   1,              0.9775,             0.82948,            0.013451,           0.0025985,                   0,           0.0091019,           0.0091019,           0.0091019
                 383,             0.01685,           0.0040671,                   0,             0.85047,                   1,                0.96,              0.8292,            0.013044,           0.0026408,                   0,           0.0090996,           0.0090996,           0.0090996
                 384,            0.015024,           0.0044405,                   0,             0.84865,                   1,                0.96,             0.83722,            0.013734,           0.0026396,                   0,           0.0090972,           0.0090972,           0.0090972
                 385,            0.014809,           0.0035301,                   0,             0.81644,                   1,                0.96,             0.83886,            0.013529,           0.0026271,                   0,           0.0090949,           0.0090949,           0.0090949
                 386,            0.017432,           0.0044022,                   0,             0.83483,                   1,                0.96,             0.78946,            0.015906,           0.0026601,                   0,           0.0090925,           0.0090925,           0.0090925
                 387,            0.015139,           0.0043068,                   0,             0.83552,                   1,              0.9425,             0.76063,            0.016567,           0.0026702,                   0,           0.0090901,           0.0090901,           0.0090901
                 388,            0.013613,           0.0038315,                   0,             0.81832,                   1,              0.9425,             0.79791,            0.016108,           0.0025912,                   0,           0.0090878,           0.0090878,           0.0090878
                 389,            0.015037,            0.006151,                   0,              0.8121,                   1,                0.96,             0.78998,            0.015056,            0.002445,                   0,           0.0090854,           0.0090854,           0.0090854
                 390,            0.011068,           0.0030589,                   0,             0.96926,                   1,               0.995,             0.80687,            0.014662,            0.002399,                   0,           0.0090831,           0.0090831,           0.0090831
                 391,            0.014921,           0.0036845,                   0,             0.91772,                   1,               0.995,             0.78469,            0.015268,           0.0024409,                   0,           0.0090807,           0.0090807,           0.0090807
                 392,            0.013402,           0.0033214,                   0,             0.84767,                   1,              0.9775,             0.81061,            0.014563,           0.0025481,                   0,           0.0090784,           0.0090784,           0.0090784
                 393,            0.017045,           0.0035762,                   0,             0.85192,                   1,              0.9775,             0.80736,            0.013553,           0.0025638,                   0,            0.009076,            0.009076,            0.009076
                 394,            0.013994,           0.0037983,                   0,             0.84494,                   1,                0.96,             0.75505,            0.016646,           0.0028584,                   0,           0.0090736,           0.0090736,           0.0090736
                 395,            0.013357,            0.003433,                   0,             0.84369,                   1,              0.9775,             0.79138,            0.014504,            0.002887,                   0,           0.0090713,           0.0090713,           0.0090713
                 396,            0.027482,           0.0046509,                   0,             0.85048,                   1,               0.995,              0.8376,            0.012123,           0.0031021,                   0,           0.0090689,           0.0090689,           0.0090689
                 397,            0.016536,           0.0044319,                   0,             0.85886,                   1,              0.9775,             0.78786,            0.013822,           0.0030054,                   0,           0.0090666,           0.0090666,           0.0090666
                 398,            0.014528,           0.0036814,                   0,             0.84183,                   1,              0.9775,             0.88902,            0.010927,           0.0026057,                   0,           0.0090642,           0.0090642,           0.0090642
                 399,            0.011983,             0.00346,                   0,             0.84578,                   1,              0.9775,             0.88739,            0.012629,           0.0025634,                   0,           0.0090619,           0.0090619,           0.0090619
                 400,            0.010412,           0.0033414,                   0,             0.85288,                   1,              0.9425,             0.79412,            0.014963,           0.0026428,                   0,           0.0090595,           0.0090595,           0.0090595
                 401,            0.014274,           0.0047747,                   0,             0.77605,             0.99111,             0.94389,             0.82991,            0.014776,           0.0033798,                   0,           0.0090571,           0.0090571,           0.0090571
                 402,            0.014607,           0.0043384,                   0,             0.82949,             0.85714,             0.91038,             0.78589,            0.015793,           0.0038496,                   0,           0.0090548,           0.0090548,           0.0090548
                 403,            0.013825,           0.0045575,                   0,             0.82553,             0.85714,             0.90033,             0.73441,             0.01622,           0.0041292,                   0,           0.0090524,           0.0090524,           0.0090524
                 404,            0.013882,           0.0048102,                   0,              0.8147,             0.85714,             0.90033,             0.73149,            0.018383,           0.0045966,                   0,           0.0090501,           0.0090501,           0.0090501
                 405,            0.017703,           0.0045619,                   0,             0.82882,             0.85714,             0.94409,             0.78986,            0.017125,           0.0034523,                   0,           0.0090477,           0.0090477,           0.0090477
                 406,            0.016315,           0.0045018,                   0,             0.84888,                   1,              0.9775,             0.78838,            0.016849,            0.002615,                   0,           0.0090454,           0.0090454,           0.0090454
                 407,            0.015081,           0.0044467,                   0,             0.83827,                   1,                0.96,             0.78379,            0.017075,           0.0027685,                   0,            0.009043,            0.009043,            0.009043
                 408,             0.01494,            0.005747,                   0,             0.87148,              0.9718,              0.9775,             0.76311,            0.018111,           0.0029192,                   0,           0.0090406,           0.0090406,           0.0090406
                 409,            0.013034,           0.0038152,                   0,             0.77124,                   1,             0.96389,             0.81691,            0.014988,           0.0028644,                   0,           0.0090383,           0.0090383,           0.0090383
                 410,            0.015168,           0.0038775,                   0,             0.84059,                   1,             0.90625,             0.74713,            0.015865,           0.0029031,                   0,           0.0090359,           0.0090359,           0.0090359
                 411,            0.014341,           0.0040278,                   0,             0.77689,                   1,             0.90246,             0.81692,            0.013893,           0.0031638,                   0,           0.0090336,           0.0090336,           0.0090336
                 412,            0.014032,           0.0038121,                   0,             0.81903,             0.85714,             0.87157,             0.74042,            0.014821,           0.0036409,                   0,           0.0090312,           0.0090312,           0.0090312
                 413,            0.017396,           0.0038686,                   0,              0.7723,                   1,             0.92389,             0.78558,            0.013825,           0.0029265,                   0,           0.0090289,           0.0090289,           0.0090289
                 414,            0.012474,           0.0038528,                   0,             0.76802,                   1,             0.92389,             0.82603,            0.013883,           0.0027709,                   0,           0.0090265,           0.0090265,           0.0090265
                 415,            0.013716,           0.0044603,                   0,             0.83344,                   1,                0.96,             0.84566,            0.013133,           0.0026355,                   0,           0.0090241,           0.0090241,           0.0090241
                 416,            0.014038,           0.0036414,                   0,             0.86066,                   1,               0.995,             0.87095,            0.013165,           0.0025469,                   0,           0.0090218,           0.0090218,           0.0090218
                 417,            0.013359,           0.0040314,                   0,             0.86591,                   1,               0.995,             0.85996,            0.013471,           0.0024292,                   0,           0.0090194,           0.0090194,           0.0090194
                 418,            0.014431,           0.0033507,                   0,             0.86189,                   1,               0.995,              0.8479,            0.013976,            0.002453,                   0,           0.0090171,           0.0090171,           0.0090171
                 419,            0.014022,           0.0045891,                   0,             0.84566,                   1,              0.9775,             0.83477,            0.014971,            0.002476,                   0,           0.0090147,           0.0090147,           0.0090147
                 420,            0.010206,           0.0031834,                   0,             0.85335,                   1,              0.9425,             0.79686,            0.015917,           0.0025247,                   0,           0.0090124,           0.0090124,           0.0090124
                 421,            0.014829,           0.0037755,                   0,             0.85381,                   1,               0.995,             0.82672,            0.015037,           0.0025509,                   0,             0.00901,             0.00901,             0.00901
                 422,             0.01279,           0.0038786,                   0,             0.85476,                   1,              0.9775,             0.81919,            0.014893,           0.0026472,                   0,           0.0090076,           0.0090076,           0.0090076
                 423,            0.013278,           0.0050831,                   0,             0.77576,              0.9896,             0.92389,               0.811,             0.01349,           0.0035844,                   0,           0.0090053,           0.0090053,           0.0090053
                 424,            0.012399,           0.0042499,                   0,             0.77534,             0.98746,             0.92389,             0.80676,            0.013838,           0.0037077,                   0,           0.0090029,           0.0090029,           0.0090029
                 425,            0.010399,           0.0035257,                   0,              0.8489,             0.85714,             0.89157,               0.772,            0.013973,           0.0036957,                   0,           0.0090006,           0.0090006,           0.0090006
                 426,            0.013928,           0.0041168,                   0,             0.74362,             0.85714,             0.86076,             0.78608,             0.01256,           0.0040518,                   0,           0.0089982,           0.0089982,           0.0089982
                 427,            0.012003,           0.0045895,                   0,               0.744,             0.85714,             0.86967,             0.74655,            0.012166,           0.0039277,                   0,           0.0089959,           0.0089959,           0.0089959
                 428,            0.015244,           0.0044464,                   0,             0.80577,                   1,                0.96,             0.83738,             0.01174,           0.0027423,                   0,           0.0089935,           0.0089935,           0.0089935
                 429,             0.01354,           0.0038277,                   0,             0.83583,                   1,              0.9775,             0.84694,            0.011978,           0.0025284,                   0,           0.0089911,           0.0089911,           0.0089911
                 430,            0.014128,            0.004177,                   0,             0.84213,                   1,              0.9775,              0.8668,                0.01,            0.002389,                   0,           0.0089888,           0.0089888,           0.0089888
                 431,            0.013533,           0.0036518,                   0,             0.84053,                   1,              0.9775,             0.86744,             0.01165,           0.0024301,                   0,           0.0089864,           0.0089864,           0.0089864
                 432,            0.014083,            0.003363,                   0,             0.85339,                   1,               0.995,             0.87722,             0.01114,           0.0025062,                   0,           0.0089841,           0.0089841,           0.0089841
                 433,             0.01471,           0.0054322,                   0,             0.86768,                   1,               0.995,              0.8363,            0.013225,           0.0024607,                   0,           0.0089817,           0.0089817,           0.0089817
                 434,            0.012561,           0.0038097,                   0,             0.87169,             0.97351,              0.9775,             0.84792,            0.013991,           0.0024607,                   0,           0.0089794,           0.0089794,           0.0089794
                 435,            0.013376,           0.0039508,                   0,             0.87326,              0.9861,                0.96,             0.80823,            0.015252,           0.0028165,                   0,            0.008977,            0.008977,            0.008977
                 436,            0.010678,           0.0036388,                   0,             0.85078,                   1,              0.9425,             0.80166,            0.014323,           0.0030163,                   0,           0.0089746,           0.0089746,           0.0089746
                 437,            0.013149,            0.004158,                   0,             0.82302,                   1,              0.9775,             0.79892,             0.01369,            0.002968,                   0,           0.0089723,           0.0089723,           0.0089723
                 438,             0.01469,           0.0045491,                   0,             0.83401,                   1,               0.995,             0.80472,            0.013246,           0.0028028,                   0,           0.0089699,           0.0089699,           0.0089699
                 439,            0.011647,           0.0034077,                   0,             0.89999,                   1,               0.995,             0.84949,            0.012456,           0.0026529,                   0,           0.0089676,           0.0089676,           0.0089676
                 440,            0.012749,           0.0050369,                   0,              0.9047,                   1,               0.995,             0.83412,            0.013868,           0.0028072,                   0,           0.0089652,           0.0089652,           0.0089652
                 441,            0.012102,            0.003279,                   0,             0.87047,             0.96377,              0.9775,             0.82443,            0.014601,           0.0027455,                   0,           0.0089629,           0.0089629,           0.0089629
                 442,            0.013386,           0.0040094,                   0,             0.86528,             0.92224,              0.9775,              0.8391,            0.014357,           0.0027915,                   0,           0.0089605,           0.0089605,           0.0089605
                 443,            0.012165,           0.0042071,                   0,             0.82812,                   1,                0.96,             0.82367,            0.013934,           0.0027411,                   0,           0.0089581,           0.0089581,           0.0089581
                 444,            0.015797,           0.0050439,                   0,             0.87298,             0.98388,              0.9775,             0.85438,            0.012593,           0.0026525,                   0,           0.0089558,           0.0089558,           0.0089558
                 445,            0.015706,           0.0032137,                   0,             0.86521,             0.92164,              0.9775,             0.83489,            0.012252,           0.0026061,                   0,           0.0089534,           0.0089534,           0.0089534
                 446,            0.013266,           0.0038347,                   0,             0.76756,                   1,             0.94389,             0.83682,            0.012222,           0.0025679,                   0,           0.0089511,           0.0089511,           0.0089511
                 447,            0.012424,           0.0040432,                   0,             0.76673,                   1,             0.94389,             0.83132,            0.012708,           0.0028116,                   0,           0.0089487,           0.0089487,           0.0089487
                 448,             0.01289,           0.0042346,                   0,             0.76043,             0.91077,             0.94389,             0.81159,            0.013385,           0.0032411,                   0,           0.0089464,           0.0089464,           0.0089464
                 449,            0.013058,            0.003875,                   0,             0.87196,             0.97567,                0.96,             0.77654,            0.013395,           0.0030872,                   0,            0.008944,            0.008944,            0.008944
                 450,            0.013938,           0.0034736,                   0,             0.82011,                   1,                0.96,             0.80148,            0.014478,           0.0030534,                   0,           0.0089416,           0.0089416,           0.0089416
                 451,            0.012803,           0.0040231,                   0,             0.87427,             0.99414,                0.96,             0.83004,            0.012668,           0.0027282,                   0,           0.0089393,           0.0089393,           0.0089393
                 452,            0.021193,           0.0042312,                   0,             0.77221,                   1,             0.94389,             0.81459,              0.0145,           0.0030308,                   0,           0.0089369,           0.0089369,           0.0089369
                 453,            0.015493,           0.0045298,                   0,             0.77385,                   1,             0.96389,             0.87629,            0.013796,           0.0029672,                   0,           0.0089346,           0.0089346,           0.0089346
                 454,            0.012738,           0.0040053,                   0,             0.94795,             0.85714,             0.96389,             0.86903,            0.013451,            0.003082,                   0,           0.0089322,           0.0089322,           0.0089322
                 455,            0.013427,           0.0044684,                   0,              0.9357,             0.85714,             0.96389,              0.8517,            0.014028,           0.0030187,                   0,           0.0089299,           0.0089299,           0.0089299
                 456,            0.013302,           0.0047042,                   0,             0.77704,                   1,                0.96,             0.84357,            0.013365,           0.0029172,                   0,           0.0089275,           0.0089275,           0.0089275
                 457,             0.01015,           0.0031513,                   0,             0.76777,                   1,             0.94389,             0.80791,            0.014629,           0.0029913,                   0,           0.0089251,           0.0089251,           0.0089251
                 458,            0.016839,           0.0046086,                   0,             0.87463,             0.99705,                0.96,             0.78807,            0.015491,           0.0028777,                   0,           0.0089228,           0.0089228,           0.0089228
                 459,            0.013895,           0.0049191,                   0,             0.77032,                   1,             0.94389,             0.80201,            0.015397,           0.0028801,                   0,           0.0089204,           0.0089204,           0.0089204
                 460,            0.013355,           0.0045258,                   0,             0.77144,                   1,             0.94389,             0.74411,            0.016585,           0.0029406,                   0,           0.0089181,           0.0089181,           0.0089181
                 461,            0.015846,            0.003709,                   0,             0.86973,             0.95786,                0.96,             0.76784,            0.017372,           0.0028797,                   0,           0.0089157,           0.0089157,           0.0089157
                 462,            0.013865,           0.0054839,                   0,             0.84363,                   1,              0.9425,             0.80011,            0.016803,           0.0027915,                   0,           0.0089134,           0.0089134,           0.0089134
                 463,            0.013747,           0.0034719,                   0,             0.83043,                   1,              0.9425,             0.74876,            0.017462,           0.0030026,                   0,            0.008911,            0.008911,            0.008911
                 464,            0.013795,           0.0045432,                   0,             0.76432,                   1,             0.90246,             0.78168,            0.014635,           0.0029639,                   0,           0.0089086,           0.0089086,           0.0089086
                 465,            0.012325,           0.0035796,                   0,             0.87096,              0.9677,              0.9425,             0.80023,            0.014689,           0.0029946,                   0,           0.0089063,           0.0089063,           0.0089063
                 466,            0.013145,           0.0042935,                   0,             0.84911,                   1,              0.9425,             0.81768,            0.013369,           0.0026323,                   0,           0.0089039,           0.0089039,           0.0089039
                 467,            0.017704,           0.0062814,                   0,             0.84519,                   1,              0.9775,             0.86646,            0.013487,           0.0022991,                   0,           0.0089016,           0.0089016,           0.0089016
                 468,            0.014566,           0.0046831,                   0,             0.98459,                   1,               0.995,             0.88238,            0.012322,           0.0020678,                   0,           0.0088992,           0.0088992,           0.0088992
                 469,            0.013892,           0.0060483,                   0,              0.9769,                   1,               0.995,             0.84515,            0.013942,           0.0022709,                   0,           0.0088969,           0.0088969,           0.0088969
                 470,            0.013672,           0.0040008,                   0,             0.87287,                   1,              0.9775,             0.84369,            0.015012,           0.0027935,                   0,           0.0088945,           0.0088945,           0.0088945
                 471,            0.012943,           0.0042698,                   0,             0.87351,              0.9881,              0.9425,             0.78984,            0.013394,           0.0029204,                   0,           0.0088921,           0.0088921,           0.0088921
                 472,            0.013964,           0.0053858,                   0,             0.77191,                   1,             0.92389,             0.78976,            0.014725,           0.0033693,                   0,           0.0088898,           0.0088898,           0.0088898
                 473,            0.014691,           0.0060814,                   0,             0.77498,                   1,             0.94389,             0.80457,            0.014457,           0.0037924,                   0,           0.0088874,           0.0088874,           0.0088874
                 474,            0.013055,           0.0037257,                   0,             0.77495,                   1,             0.94389,              0.7434,            0.014971,           0.0039471,                   0,           0.0088851,           0.0088851,           0.0088851
                 475,            0.012255,           0.0037072,                   0,             0.77231,                   1,             0.94389,              0.7751,            0.014033,           0.0034849,                   0,           0.0088827,           0.0088827,           0.0088827
                 476,            0.013065,            0.004062,                   0,             0.77144,                   1,             0.94389,              0.7561,            0.014655,           0.0029369,                   0,           0.0088804,           0.0088804,           0.0088804
                 477,            0.012459,           0.0034161,                   0,             0.86981,             0.95848,              0.9775,             0.83026,            0.013432,           0.0027387,                   0,            0.008878,            0.008878,            0.008878
                 478,            0.012191,           0.0036582,                   0,              0.8841,             0.85714,              0.9775,             0.76848,            0.013526,           0.0025767,                   0,           0.0088756,           0.0088756,           0.0088756
                 479,            0.011752,           0.0029937,                   0,             0.86668,                   1,                0.96,             0.79214,            0.012384,           0.0025356,                   0,           0.0088733,           0.0088733,           0.0088733
                 480,            0.011664,           0.0034236,                   0,             0.87344,             0.98748,              0.9775,             0.79535,            0.013957,           0.0027129,                   0,           0.0088709,           0.0088709,           0.0088709
                 481,            0.013428,           0.0052418,                   0,             0.91238,             0.85714,             0.96389,             0.81911,            0.012667,           0.0031984,                   0,           0.0088686,           0.0088686,           0.0088686
                 482,           0.0089067,           0.0030497,                   0,             0.77533,             0.98741,             0.96389,             0.77366,            0.013092,           0.0035909,                   0,           0.0088662,           0.0088662,           0.0088662
                 483,            0.014162,           0.0047413,                   0,             0.95746,             0.85714,             0.96389,             0.80778,            0.012203,           0.0034942,                   0,           0.0088639,           0.0088639,           0.0088639
                 484,            0.013496,           0.0043486,                   0,             0.85998,                   1,                0.96,             0.83304,             0.01142,           0.0027496,                   0,           0.0088615,           0.0088615,           0.0088615
                 485,            0.014327,           0.0046114,                   0,             0.85865,                   1,                0.96,             0.86085,            0.011011,           0.0025727,                   0,           0.0088591,           0.0088591,           0.0088591
                 486,            0.011404,           0.0047507,                   0,             0.88105,             0.85714,             0.96389,             0.85385,            0.011175,           0.0028882,                   0,           0.0088568,           0.0088568,           0.0088568
                 487,            0.011489,           0.0037989,                   0,             0.96949,             0.85714,               0.953,             0.82464,            0.012353,           0.0038882,                   0,           0.0088544,           0.0088544,           0.0088544
                 488,            0.011721,           0.0030062,                   0,             0.97297,             0.85714,               0.953,             0.81931,            0.012481,           0.0040035,                   0,           0.0088521,           0.0088521,           0.0088521
                 489,            0.012517,            0.003655,                   0,                   1,             0.85686,               0.953,             0.82849,            0.013711,           0.0038544,                   0,           0.0088497,           0.0088497,           0.0088497
                 490,            0.010762,           0.0032835,                   0,             0.99217,             0.85714,             0.96389,             0.84778,             0.01279,           0.0029478,                   0,           0.0088474,           0.0088474,           0.0088474
                 491,            0.012511,           0.0041834,                   0,             0.85531,                   1,              0.9775,             0.88686,            0.012095,           0.0024877,                   0,            0.008845,            0.008845,            0.008845
                 492,             0.01411,            0.003511,                   0,             0.87375,                   1,                0.96,             0.84046,            0.012591,           0.0026811,                   0,           0.0088426,           0.0088426,           0.0088426
                 493,            0.012464,            0.003972,                   0,              0.7725,                   1,             0.94389,             0.85371,            0.012936,           0.0028777,                   0,           0.0088403,           0.0088403,           0.0088403
                 494,            0.011955,           0.0040993,                   0,             0.77306,                   1,             0.86246,             0.75657,            0.013136,           0.0030631,                   0,           0.0088379,           0.0088379,           0.0088379
                 495,            0.012602,            0.003509,                   0,             0.77658,                   1,             0.88246,             0.78976,            0.012787,           0.0034805,                   0,           0.0088356,           0.0088356,           0.0088356
